hotel_market,interactions,bookings,unique_users,unique_bookers,segment_name,segment_value,booking_rate,share_of_users,share_of_interactions,gap_from_mean,potential_bookings,hotel_country
652,3595,215,831,2202,hotel_market,652,0.059805285118219746,0.0001240386075016938,6.475936787939677e-05,-0.0240966148873697,86.62733052009408,50
653,21885,2328,4434,14659,hotel_market,653,0.1063742289239205,0.0006618377685469437,0.0003942305329737408,0.02247232891833105,-491.806918377675,50
654,32729,2642,4997,20746,hotel_market,654,0.08072351736991659,0.0007458735519686689,0.0005895714468219129,-0.003178382635672855,104.02528528293688,50
655,5539,410,1081,3384,hotel_market,655,0.07402058133237047,0.00016135467474047047,9.977806361167697e-05,-0.00988131867321898,54.732624130959934,50
656,204097,19012,28356,130959,hotel_market,656,0.09315178567053901,0.004232537610491009,0.0036765487360448518,0.009249885664949567,-1887.8739145592117,50
657,16417,1368,2980,10796,hotel_market,657,0.08332825729426814,0.00044480752148621833,0.00029573144436051646,-0.0005736427113213066,9.417492391761892,50
658,41059,1570,5676,24630,hotel_market,658,0.03823765800433523,0.0008472239905891863,0.0007396258374854386,-0.04566424200125422,1874.928112329497,50
659,318548,20173,36514,193615,hotel_market,659,0.06332797568969198,0.005450235516626771,0.005738238419818103,-0.02057392431589747,6553.782442980507,50
660,193233,16208,25306,124174,hotel_market,660,0.08387801255479137,0.0037772815901779334,0.003480847547549228,-2.3887450798079635e-05,4.6158437800653225,50
661,90434,9680,13551,59718,hotel_market,661,0.10703938784085631,0.002022680108610653,0.001629053873381187,0.023137487835266868,-2092.415574894524,50
662,45571,2828,6376,28151,hotel_market,662,0.06205700994053236,0.0009517089788577611,0.000820903797950484,-0.02184489006505709,995.4934851547167,50
663,414660,30286,48810,259462,hotel_market,663,0.07303815173877394,0.007285588967698765,0.007469574265610754,-0.010863748266815507,4504.761856317718,50
664,40674,4529,6237,26680,hotel_market,664,0.11134877317205094,0.0009309612454730013,0.0007326905505219984,0.027446873166461494,-1116.374119172655,50
665,14512,628,2200,8572,hotel_market,665,0.04327453142227122,0.000328381391701235,0.0002614152841907666,-0.040627368583318224,589.5843728811141,50
666,39805,1623,6049,23766,hotel_market,666,0.040773772139178495,0.0009028995629094413,0.0007170366170902332,-0.04312812786641095,1716.715129722488,50
667,2976,203,766,1964,hotel_market,667,0.06821236559139784,0.00011433643001961184,5.360886754077462e-05,-0.015689534414191603,46.69205441663421,50
668,7274,531,1488,4571,hotel_market,668,0.07299972504811658,0.00022210523220519897,0.00013103188927808957,-0.010902174957472865,79.30242064065763,50
669,9332,575,1827,5779,hotel_market,669,0.061615945135019286,0.0002727058193809802,0.00016810415050084302,-0.02228595487057016,207.97253085216076,50
670,54461,4420,7573,34877,hotel_market,670,0.08115899450983273,0.001130378308797024,0.00098104587874265,-0.0027429054957567173,149.3813762044066,50
671,53359,1660,6859,32466,hotel_market,671,0.031110028298881164,0.0010238036207630777,0.0009611947456680756,-0.05279187170670828,2816.921482398247,50
672,6485,298,1206,3824,hotel_market,672,0.04595219737856592,0.00018001270835985884,0.00011681905443613019,-0.037949702627023525,246.10382153624755,50
673,32735,2628,5622,20962,hotel_market,673,0.08028104475332214,0.0008391637200656106,0.0005896795292161483,-0.0036208552522673104,118.5286966829704,50
674,109450,9194,21437,68407,hotel_market,674,0.08400182731841023,0.003199778133590625,0.0019716030081780183,9.992731282078282e-05,-10.93704438823468,50
675,2325021,97284,174068,1350275,hotel_market,675,0.041842202715588375,0.025982132768477537,0.04188230605461,-0.04205969729000107,97789.67945289558,50
676,234357,13874,42468,142152,hotel_market,676,0.05920027991483079,0.006338954973985477,0.004221644277638884,-0.024701620090758658,5788.997579609927,50
677,101759,5874,14353,62148,hotel_market,677,0.057724623866193654,0.0021423900523126482,0.001833059392500566,-0.026177276139395793,2663.7734426687766,50
678,81813,8316,12854,53005,hotel_market,678,0.10164643760771516,0.001918642913148943,0.0014737574865972428,0.017744537602125715,-1451.733854842711,50
679,64133,2908,7959,37141,hotel_market,679,0.04534327101492212,0.0011879943166136953,0.0011552746982501677,-0.03855862899066733,2472.8805530584677,50
680,58171,4909,9510,36319,hotel_market,680,0.08438912860359973,0.001419503197763066,0.0010478768258448928,0.0004872285980102864,-28.34257477485637,50
681,146845,3314,13962,78420,hotel_market,681,0.022568013892199257,0.0020840277231512017,0.002645226530250353,-0.06133388611339019,9006.574506320783,50
682,1254991,44483,103208,692193,hotel_market,682,0.03544487570030383,0.015405266670318666,0.022607072003986654,-0.04845702430528562,60813.129389914706,50
683,43771,1290,5248,23886,hotel_market,683,0.029471567933106395,0.0007833388834764006,0.0007884790796798542,-0.05443033207248305,2382.4700651446556,50
684,32936,3930,6153,21761,hotel_market,684,0.11932232207918388,0.0009184230468807723,0.0005933002894230353,0.03542042207359443,-1166.607021415906,50
685,133934,5135,17318,75589,hotel_market,685,0.03833977929427927,0.00258495860976454,0.0024126512315880743,-0.045562120711310175,6102.317075348617,50
686,107401,8207,16871,66368,hotel_market,686,0.07641455852366365,0.0025182374815416074,0.001934692870546618,-0.007487341481925799,804.1479625003128,50
687,276,17,76,172,hotel_market,687,0.06159420289855073,1.134408444058812e-05,4.971790134829905e-06,-0.02230769710703872,6.156924401542686,59
688,88572,7952,14252,56182,hotel_market,688,0.08978006593505848,0.0021273143611481825,0.0015955123037034577,0.005878165929469034,-520.6409127049313,50
689,68784,5102,16517,43327,hotel_market,689,0.07417422656431728,0.0024653979303314996,0.0012390565675150006,-0.009727673441272164,669.1082899844645,50
690,316417,24101,44482,197664,hotel_market,690,0.07616847388098617,0.006639573211661062,0.005699851156132152,-0.007733426124603274,2446.987494068594,50
691,48130,1954,8147,28620,hotel_market,691,0.04059837938915437,0.0012160559991772554,0.0008670009390918961,-0.043303520616435075,2084.19844726902,50
692,10586,930,2184,6398,hotel_market,692,0.08785187984129983,0.0003259931633979533,0.00019069337089604844,0.003949979835710382,-41.8144865408301,50
693,29300,1563,4958,17745,hotel_market,693,0.05334470989761092,0.0007400522454794197,0.000527802358516363,-0.030557190107978527,895.3256701637708,50
694,78868,3634,9347,46423,hotel_market,694,0.04607698940001014,0.0013951731219233835,0.0014207070447600177,-0.037824910605579305,2983.1750496408285,50
695,34161,1155,4872,19035,hotel_market,695,0.03381048564152103,0.0007272155183492805,0.0006153671115794361,-0.050091414364068415,1711.172806090941,50
696,171686,15467,25573,107996,hotel_market,696,0.09008888319373741,0.003817135149988947,0.0030927056561174168,0.0061869831881479626,-1062.218395640371,50
697,61297,6365,10101,39486,hotel_market,697,0.10383868704830579,0.001507718380715534,0.001104187753241553,0.019936787042716342,-1222.0652353573837,50
698,29178,3161,5315,18787,hotel_market,698,0.10833504695318391,0.0007933395894963928,0.0005256046831669093,0.024433146947594464,-712.9103616369113,50
699,399600,19679,42159,237340,hotel_market,699,0.04924674674674675,0.006292832314878349,0.007198287456079818,-0.0346551532588427,13848.199242233542,50
700,81670,3615,13730,46659,hotel_market,700,0.04426349944900208,0.002049398412753617,0.0014711815228679649,-0.039638400556587364,3237.26817345649,50
701,1094438,44906,93377,647892,hotel_market,701,0.04103110454863592,0.013937849642221011,0.019714913230373082,-0.04287079545695353,46919.427638317306,50
702,61584,2540,10388,36405,hotel_market,702,0.041244479085476744,0.0015505572259056498,0.0011093576944324814,-0.0426574209201127,2627.014609944221,50
703,82184,5086,13717,50773,hotel_market,703,0.061885525163048766,0.0020474579772572004,0.001480440581307467,-0.02201637484254068,1809.3937500593634,50
704,5893,473,1721,3749,hotel_market,704,0.08026472085525199,0.00025688380687173887,0.00010615492487156749,-0.003637179150337455,21.433896732938624,50
705,47689,2480,8308,28627,hotel_market,705,0.05200360670175512,0.0012400875464790276,0.0008590568831155917,-0.03189829330383433,1521.1977093665553,50
706,9119,1112,1662,6064,hotel_market,706,0.12194319552582521,0.0002480772150033876,0.00016426722550548514,0.03804129552023576,-346.8985738490299,50
707,31417,1367,3343,19183,hotel_market,707,0.043511474679313746,0.0004989904511169222,0.0005659374299490982,-0.0403904253262757,1268.9459924756038,50
708,8030,880,1306,5112,hotel_market,708,0.1095890410958904,0.00019493913525536952,0.0001446502709517541,0.025687141090300958,-206.2677429551167,50
709,10055,926,1947,6584,hotel_market,709,0.0920934858279463,0.000290617531655593,0.00018112807900621264,0.00819158582235685,-82.36639544379813,50
710,14040,1260,2184,8861,hotel_market,710,0.08974358974358974,0.0003259931633979533,0.00025291280251091253,0.005841689738000297,-82.01732392152417,50
711,7640,802,1452,4900,hotel_market,711,0.1049738219895288,0.00021673171852281512,0.00013762491532645098,0.021071921983939354,-160.98948395729667,50
712,43067,2158,6386,25457,hotel_market,712,0.05010797130053173,0.0009532016215473122,0.0007757974120895634,-0.033793928705057714,1455.4031275407206,50
713,6120,654,1177,4040,hotel_market,713,0.10686274509803921,0.00017568404456016074,0.00011024404212014137,0.022960845092449764,-140.52037196579255,50
714,17889,2247,3046,12049,hotel_market,714,0.12560791547878586,0.0004546589632372554,0.0003222476584129426,0.04170601547319641,-746.0789108000106,50
715,12350,1294,2189,8082,hotel_market,715,0.10477732793522267,0.00032673948474272886,0.00022246959480126566,0.02087542792963322,-257.81153493097025,50
716,6003,743,1148,3859,hotel_market,716,0.12377144760952857,0.00017135538076046264,0.00010813643543255043,0.039869547603939126,-239.33689426644656,50
717,1268,151,284,806,hotel_market,717,0.11908517350157728,4.239105238325034e-05,2.2841412648421445e-05,0.035183273495987835,-44.61239079291258,50
718,19845,758,4076,10860,hotel_market,718,0.0381960191484001,0.0006084011602610155,0.0003574825189336937,-0.045705880857189345,907.0332056109226,50
719,7266,786,1238,4670,hotel_market,719,0.10817506193228736,0.00018478916496642226,0.000130887779419109,0.024273161926697914,-176.36879455938706,50
720,1645,215,377,1057,hotel_market,720,0.13069908814589665,5.6272629396075276e-05,2.9632589752881134e-05,0.0467971881403072,-76.98137449080535,50
721,13305,1792,2134,8878,hotel_market,721,0.13468620819240887,0.000318529949950198,0.00023967270921707202,0.05078430818681942,-675.6852204256325,50
722,376,32,86,232,hotel_market,722,0.0851063829787234,1.2836727130139188e-05,6.773163372087117e-06,0.0012044829731339551,-0.45288559789836713,5
723,19879,2665,3501,13619,hotel_market,723,0.13406106947029528,0.000522574205611829,0.00035809498583436113,0.05015916946470583,-997.1141297888872,50
724,19245,1831,3705,12278,hotel_market,724,0.09514159521953754,0.0005530241164786708,0.0003466742795101504,0.01123969521394809,-216.30793439243098,50
725,7046,883,1376,4515,hotel_market,725,0.12531933011637808,0.000205387634082227,0.00012692475829714314,0.04141743011078863,-291.8272125606167,50
726,21445,2557,2953,13990,hotel_market,726,0.11923525297272092,0.0004407773862244305,0.0003863044907298091,0.03533335296713147,-757.7237543801344,50
727,6836,708,1336,4221,hotel_market,727,0.10356933879461673,0.00019941706332402272,0.000123141874498903,0.019667438789027283,-134.44661156179052,50
728,7427,735,1464,4646,hotel_market,728,0.09896324222431668,0.0002185228897502764,0.00013378799033109313,0.015061342218727236,-111.86058865848719,50
729,5907,695,1385,3635,hotel_market,729,0.11765701709835788,0.00020673101250282295,0.0001064071171247835,0.03375511709276843,-199.39147666698312,50
730,7724,739,1446,4991,hotel_market,730,0.095675815639565,0.00021583613290908447,0.00013913806884574705,0.011773915633975549,-90.94172435682714,50
731,16114,1865,2911,10568,hotel_market,731,0.11573786769268958,0.00043450828692831597,0.0002902732834516271,0.031835967687100133,-513.0047833099316,50
732,2934,208,758,1808,hotel_market,732,0.070892978868439,0.00011314231586797098,5.2852290781126596e-05,-0.01300892113715045,38.16817461639942,50
733,8173,1030,1591,5406,hotel_market,733,0.12602471552673436,0.00023747945190757497,0.00014722623468103193,0.04212281552114491,-344.2697712543174,50
734,19714,2197,3456,13062,hotel_market,734,0.11144364411078421,0.0005158573135088492,0.00035512271999288674,0.027541744105194763,-542.9579432898096,50
735,12592,1686,2609,8290,hotel_market,735,0.13389453621346886,0.0003894304777038737,0.0002268289180354281,0.049992636207879415,-629.5072751296176,50
736,10598,1268,1804,6977,hotel_market,736,0.11964521607850538,0.00026927274119501273,0.0001909095356845193,0.035743316072915934,-378.8076637407631,50
737,13184,1613,3150,8747,hotel_market,737,0.12234526699029126,0.0004701824472085865,0.00023749304759999081,0.03844336698470181,-506.8373503263087,50
738,12669,1586,2178,8184,hotel_market,738,0.12518746546688767,0.0003250975777842227,0.00022821597542811616,0.04128556546129822,-523.0468288291871,50
739,4009,468,913,2700,hotel_market,739,0.11673734098278872,0.00013627827755601253,7.221705308164162e-05,0.03283544097719927,-131.6372828775919,50
740,2667,333,533,1688,hotel_market,740,0.12485939257592801,7.955785535307194e-05,4.804262423764984e-05,0.040957492570338566,-109.23363268509296,50
741,18782,2102,2843,12406,hotel_market,741,0.1119156639335534,0.0004243583166393687,0.0003383339214216495,0.028013763927963953,-526.154514095019,50
742,14456,435,2615,8316,hotel_market,742,0.03009131156613171,0.00039032606331760434,0.00026040651517790254,-0.05381058843945774,777.885866480801,50
743,139024,11911,19779,89260,hotel_market,743,0.08567585452871447,0.002952297975663058,0.002504341129364466,0.0017739545231250237,-246.6222536229333,50
744,13129,1558,2272,8890,hotel_market,744,0.11866859623733719,0.0003391284190660027,0.00023650229231949934,0.034766696231747746,-456.45195482661615,50
745,26208,1642,3797,15432,hotel_market,745,0.06265262515262515,0.0005667564292225406,0.00047210389802037006,-0.021249274852964295,556.9009953464882,50
746,6730,627,1534,4065,hotel_market,746,0.09316493313521546,0.0002289713885771339,0.00012123241886741036,0.009263033129626008,-62.340212962383035,50
747,12125,1414,2188,8024,hotel_market,747,0.11661855670103093,0.00032659022047377376,0.00021841650501743694,0.03271665669544148,-396.6894624322279,50
748,9102,1096,1817,6078,hotel_market,748,0.12041309602285212,0.0002712131766914291,0.00016396099205515143,0.03651119601726267,-332.32490614912484,50
749,3669,251,694,2076,hotel_market,749,0.068411011174707,0.00010358940265484415,6.60923840749671e-05,-0.01549088883088244,56.836071120507675,50
750,233778,10170,24119,137029,hotel_market,750,0.04350281035854529,0.0036001049029282216,0.0042112143265951646,-0.04039908964704416,9444.41837950669,198
751,31014,1730,5434,18180,hotel_market,751,0.055781260076094664,0.0008111020375020505,0.0005586778958029517,-0.028120639929494783,872.1335267733512,50
752,724,49,192,447,hotel_market,752,0.06767955801104972,2.865873963938051e-05,1.3041942237742214e-05,-0.01622234199453973,11.744975604046765,126
753,10026,652,1822,5735,hotel_market,753,0.06503091960901655,0.0002719594980362046,0.00018060568076740805,-0.018870980396572895,189.20044945603985,106
754,3445,307,590,2118,hotel_market,754,0.08911465892597968,8.806591868351303e-05,6.205730802351095e-05,0.005212758920390234,-17.957954480744355,106
755,2737,226,560,1836,hotel_market,755,0.08257215929850201,8.358799061485982e-05,4.930358550372989e-05,-0.00132974070708744,3.6395003152983234,106
756,35085,1700,4132,18987,hotel_market,756,0.04845375516602537,0.0006167599593225015,0.0006320118002916928,-0.03544814483956408,1243.6981616961057,106
757,7008,217,1354,4239,hotel_market,757,0.03096461187214612,0.00020210382016521466,0.0001262402364669854,-0.052937288133443325,370.98451523917083,106
