user_location_city,interactions,bookings,unique_users,unique_bookers,segment_name,segment_value,booking_rate,share_of_users,share_of_interactions,gap_from_mean,potential_bookings,user_location_country,user_location_region
8402,94,17,3,68,user_city,8402,0.18085106382978725,9.198574220995745e-07,1.6932908430217792e-06,0.10937462300434893,-10.281214562408799,231,72
8403,3,0,1,2,user_city,8403,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,46,336
8404,164,8,3,95,user_city,8404,0.04878048780487805,9.198574220995745e-07,2.9542521091018274e-06,-0.022695953020560267,3.7221362953718837,52,43
8406,323,11,63,168,user_city,8406,0.034055727554179564,1.9317005864091064e-05,5.818435556340794e-06,-0.03742071327125875,12.086890386616577,66,246
8407,63,9,9,42,user_city,8407,0.14285714285714285,2.7595722662987237e-06,1.1348651394720434e-06,0.07138070203170453,-4.496984227997386,32,984
8409,10,0,1,0,user_city,8409,0.0,3.066191406998582e-07,1.8013732372572118e-07,-0.07147644082543832,0.7147644082543831,5,1
8410,7,0,1,0,user_city,8410,0.0,3.066191406998582e-07,1.2609612660800483e-07,-0.07147644082543832,0.5003350857780682,52,55
8411,191,10,18,82,user_city,8411,0.05235602094240838,5.5191445325974475e-06,3.4406228831612745e-06,-0.01912041988302994,3.6520001976587184,32,971
8412,36,2,6,23,user_city,8412,0.05555555555555555,1.839714844199149e-06,6.484943654125962e-07,-0.015920885269882765,0.5731518697157796,46,398
8413,4,1,1,3,user_city,8413,0.25,3.066191406998582e-07,7.205492949028848e-08,0.1785235591745617,-0.7140942366982468,231,78
8414,5,0,1,5,user_city,8414,0.0,3.066191406998582e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,133,32
8415,27,2,3,17,user_city,8415,0.07407407407407407,9.198574220995745e-07,4.863707740594472e-07,0.002597633248635753,-0.07013609771316533,215,715
8416,4,1,1,4,user_city,8416,0.25,3.066191406998582e-07,7.205492949028848e-08,0.1785235591745617,-0.7140942366982468,46,172
8417,9,2,2,5,user_city,8417,0.2222222222222222,6.132382813997164e-07,1.6212359135314905e-07,0.1507457813967839,-1.356712032571055,182,396
8418,2,0,1,1,user_city,8418,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,46,398
8419,73,2,2,50,user_city,8419,0.0273972602739726,6.132382813997164e-07,1.3150024631977647e-06,-0.044079180551465716,3.217780180256997,6,517
8420,13,1,2,9,user_city,8420,0.07692307692307693,6.132382813997164e-07,2.3417852084343753e-07,0.00544663609763861,-0.07080626926930193,87,41
8421,1310,73,74,844,user_city,8421,0.055725190839694655,2.2689816411789507e-05,2.3597989408069476e-05,-0.015751249985743662,20.6341374813242,66,318
8422,25,3,2,15,user_city,8422,0.12,6.132382813997164e-07,4.5034330931430294e-07,0.04852355917456168,-1.213088979364042,69,664
8423,191,3,1,150,user_city,8423,0.015706806282722512,3.066191406998582e-07,3.4406228831612745e-06,-0.0557696345427158,10.652000197658719,72,336
8424,42,1,6,20,user_city,8424,0.023809523809523808,1.839714844199149e-06,7.56576759648029e-07,-0.04766691701591451,2.0020105146684095,66,260
8425,60,7,9,37,user_city,8425,0.11666666666666667,2.7595722662987237e-06,1.0808239423543271e-06,0.04519022584122835,-2.711413550473701,46,172
8426,1183,73,110,779,user_city,8426,0.06170752324598478,3.37281054769844e-05,2.1310245396752815e-05,-0.009768917579453536,11.556629496493533,66,174
8428,2,0,1,2,user_city,8428,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,230,424
8429,17,1,3,13,user_city,8429,0.058823529411764705,9.198574220995745e-07,3.06233450333726e-07,-0.012652911413673612,0.2150994940324514,3,45
8432,10,0,1,0,user_city,8432,0.0,3.066191406998582e-07,1.8013732372572118e-07,-0.07147644082543832,0.7147644082543831,1,366
8434,231,7,11,105,user_city,8434,0.030303030303030304,3.37281054769844e-06,4.161172178064159e-06,-0.04117341052240801,9.51105783067625,66,442
8436,257,18,28,142,user_city,8436,0.07003891050583658,8.58533593959603e-06,4.629529219751034e-06,-0.0014375303196017403,0.36944529213764726,66,315
8438,2,1,1,2,user_city,8438,0.5,3.066191406998582e-07,3.602746474514424e-08,0.4285235591745617,-0.8570471183491234,215,715
8439,917,74,42,559,user_city,8439,0.0806979280261723,1.2878003909394045e-05,1.6518592585648632e-05,0.009221487200733985,-8.456103763073065,66,363
8440,86,4,4,68,user_city,8440,0.046511627906976744,1.2264765627994328e-06,1.5491809840412022e-06,-0.024964812918461574,2.1469739109876955,63,333
8441,2,0,1,2,user_city,8441,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,215,611
8442,12,1,2,8,user_city,8442,0.08333333333333333,6.132382813997164e-07,2.161647884708654e-07,0.011856892507895012,-0.14228271009474014,66,174
8443,3,0,1,3,user_city,8443,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,1,365
8444,30,2,1,20,user_city,8444,0.06666666666666667,3.066191406998582e-07,5.404119711771636e-07,-0.004809774158771651,0.14429322476314954,55,26
8445,1022,28,54,569,user_city,8445,0.0273972602739726,1.6557433597792342e-05,1.8410034484768704e-05,-0.044079180551465716,45.04892252359796,3,60
8447,1927,97,131,1039,user_city,8447,0.05033731188375713,4.016710743168142e-05,3.471246228194647e-05,-0.021139128941681185,40.73510147061964,66,337
8450,9,2,1,7,user_city,8450,0.2222222222222222,3.066191406998582e-07,1.6212359135314905e-07,0.1507457813967839,-1.356712032571055,66,143
8452,105,2,10,86,user_city,8452,0.01904761904761905,3.066191406998582e-06,1.8914418991200725e-06,-0.05242882177781927,5.505026286671023,66,321
8453,8,0,1,5,user_city,8453,0.0,3.066191406998582e-07,1.4410985898057695e-07,-0.07147644082543832,0.5718115266035065,46,408
8454,84,6,12,48,user_city,8454,0.07142857142857142,3.679429688398298e-06,1.513153519296058e-06,-4.786939686689251e-05,0.004021029336818971,69,567
8455,11,0,1,8,user_city,8455,0.0,3.066191406998582e-07,1.981510560982933e-07,-0.07147644082543832,0.7862408490798215,133,25
8458,244,27,20,141,user_city,8458,0.11065573770491803,6.132382813997164e-06,4.395350698907597e-06,0.039179296879479714,-9.55974843859305,214,120
8459,4,1,2,4,user_city,8459,0.25,6.132382813997164e-07,7.205492949028848e-08,0.1785235591745617,-0.7140942366982468,1,395
8460,674,39,88,376,user_city,8460,0.057863501483679525,2.698248438158752e-05,1.2141255619113608e-05,-0.013612939341758792,9.175121116345426,77,871
8461,93,5,3,87,user_city,8461,0.053763440860215055,9.198574220995745e-07,1.675277110649207e-06,-0.017712999965223263,1.6473089967657635,55,32
8462,23,2,5,17,user_city,8462,0.08695652173913043,1.533095703499291e-06,4.1431584456915874e-07,0.015480080913692115,-0.35604186101491864,133,21
8463,16,1,1,10,user_city,8463,0.0625,3.066191406998582e-07,2.882197179611539e-07,-0.008976440825438317,0.14362305320701307,66,459
8464,279,10,34,92,user_city,8464,0.035842293906810034,1.0425050783795178e-05,5.025831331947621e-06,-0.03563414691862828,9.941926990297292,66,363
8466,740,26,83,301,user_city,8466,0.03513513513513514,2.544938867808823e-05,1.3330161955703368e-05,-0.03634130569030318,26.892566210824352,66,462
8467,17,0,1,14,user_city,8467,0.0,3.066191406998582e-07,3.06233450333726e-07,-0.07147644082543832,1.2150994940324513,66,352
8468,718,40,35,361,user_city,8468,0.055710306406685235,1.0731669924495036e-05,1.293385984350678e-05,-0.015766134418753082,11.320084512664712,205,344
8469,114,3,4,59,user_city,8469,0.02631578947368421,1.2264765627994328e-06,2.0535654904732213e-06,-0.04516065135175411,5.148314254099969,52,43
8470,2,0,1,0,user_city,8470,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,206,173
8471,12,1,2,12,user_city,8471,0.08333333333333333,6.132382813997164e-07,2.161647884708654e-07,0.011856892507895012,-0.14228271009474014,62,24
8472,1188,59,113,577,user_city,8472,0.049663299663299666,3.4647962899083976e-05,2.1400314058615677e-05,-0.02181314116213865,25.914011700620716,66,198
8473,135,16,17,86,user_city,8473,0.11851851851851852,5.212525391897589e-06,2.431853870297236e-06,0.047042077693080206,-6.3506804885658275,66,226
8474,6,0,1,5,user_city,8474,0.0,3.066191406998582e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,5,3
8476,23,1,1,15,user_city,8476,0.043478260869565216,3.066191406998582e-07,4.1431584456915874e-07,-0.0279981799558731,0.6439581389850814,46,327
8477,1689,62,135,1060,user_city,8477,0.036708111308466546,4.1393583994480854e-05,3.0425193977274308e-05,-0.03476832951697177,58.72370855416532,77,824
8478,13,2,2,10,user_city,8478,0.15384615384615385,6.132382813997164e-07,2.3417852084343753e-07,0.08236971302071554,-1.070806269269302,133,12
8479,367,14,21,218,user_city,8479,0.03814713896457766,6.439001954697022e-06,6.611039780733967e-06,-0.03332930186086066,12.231853782935861,205,385
8480,172,9,1,140,user_city,8480,0.05232558139534884,3.066191406998582e-07,3.0983619680824044e-06,-0.019150859430089477,3.29394782197539,1,158
8481,28,1,8,16,user_city,8481,0.03571428571428571,2.4529531255988656e-06,5.043845064320193e-07,-0.035762155111152605,1.001340343112273,55,236
8482,4,1,2,3,user_city,8482,0.25,6.132382813997164e-07,7.205492949028848e-08,0.1785235591745617,-0.7140942366982468,163,454
8484,64,0,4,23,user_city,8484,0.0,1.2264765627994328e-06,1.1528788718446156e-06,-0.07147644082543832,4.574492212828052,214,119
8485,136,3,10,55,user_city,8485,0.022058823529411766,3.066191406998582e-06,2.449867602669808e-06,-0.04941761729602655,6.720795952259611,1,395
8486,110,10,15,65,user_city,8486,0.09090909090909091,4.599287110497873e-06,1.981510560982933e-06,0.019432650083652594,-2.137591509201785,162,12
8487,1,0,1,1,user_city,8487,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,62,25
8488,348,15,42,194,user_city,8488,0.04310344827586207,1.2878003909394045e-05,6.268778865655097e-06,-0.028372992549576245,9.873801407252534,66,348
8489,2,0,1,2,user_city,8489,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,69,675
8490,47,0,2,20,user_city,8490,0.0,6.132382813997164e-07,8.466454215108896e-07,-0.07147644082543832,3.359392718795601,46,408
8491,312,18,12,129,user_city,8491,0.057692307692307696,3.679429688398298e-06,5.620284500242501e-06,-0.013784133133130622,4.300649537536754,66,363
8492,1,0,1,1,user_city,8492,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,133,24
8493,112,8,8,43,user_city,8493,0.07142857142857142,2.4529531255988656e-06,2.0175380257280773e-06,-4.786939686689251e-05,0.005361372449091961,3,45
8494,5,0,1,3,user_city,8494,0.0,3.066191406998582e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,1,341
8495,20,2,4,14,user_city,8495,0.1,1.2264765627994328e-06,3.6027464745144236e-07,0.02852355917456169,-0.5704711834912337,46,171
8496,1,0,1,1,user_city,8496,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,1,154
8497,19,2,3,14,user_city,8497,0.10526315789473684,9.198574220995745e-07,3.4226091507887023e-07,0.03378671706929852,-0.6419476243166718,133,21
8498,146,8,16,85,user_city,8498,0.0547945205479452,4.905906251197731e-06,2.6300049263955293e-06,-0.016681920277493115,2.435560360513995,205,354
8499,16,0,1,8,user_city,8499,0.0,3.066191406998582e-07,2.882197179611539e-07,-0.07147644082543832,1.143623053207013,46,171
8500,12,1,1,9,user_city,8500,0.08333333333333333,3.066191406998582e-07,2.161647884708654e-07,0.011856892507895012,-0.14228271009474014,182,393
8501,39,2,3,24,user_city,8501,0.05128205128205128,9.198574220995745e-07,7.025355625303126e-07,-0.020194389543387037,0.7875811921920944,68,301
8502,2400,209,159,1570,user_city,8502,0.08708333333333333,4.875244337127745e-05,4.3232957694173085e-05,0.015606892507895015,-37.456542018948035,66,340
8503,8,1,4,3,user_city,8503,0.125,1.2264765627994328e-06,1.4410985898057695e-07,0.05352355917456168,-0.42818847339649346,66,448
8505,1,0,1,1,user_city,8505,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,46,398
8506,8,0,1,0,user_city,8506,0.0,3.066191406998582e-07,1.4410985898057695e-07,-0.07147644082543832,0.5718115266035065,1,177
8507,1,0,1,1,user_city,8507,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,133,32
8508,656,40,53,371,user_city,8508,0.06097560975609756,1.6250814457092486e-05,1.181700843640731e-05,-0.010500831069340757,6.888545181487537,1,318
8509,300,29,43,193,user_city,8509,0.09666666666666666,1.3184623050093902e-05,5.404119711771636e-06,0.025190225841228348,-7.557067752368504,66,351
8510,75,5,7,52,user_city,8510,0.06666666666666667,2.1463339848990074e-06,1.351029927942909e-06,-0.004809774158771651,0.36073306190787385,46,172
8511,384,11,32,215,user_city,8511,0.028645833333333332,9.811812502395462e-06,6.917273231067693e-06,-0.04283060749210499,16.446953276968316,1,452
8512,4,0,1,0,user_city,8512,0.0,3.066191406998582e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,5,7
8513,122,9,17,67,user_city,8513,0.07377049180327869,5.212525391897589e-06,2.1976753494537983e-06,0.00229405097784037,-0.2798742192965251,55,187
8514,3,0,1,0,user_city,8514,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,1,391
8515,205,13,45,91,user_city,8515,0.06341463414634146,1.3797861331493619e-05,3.692815136377284e-06,-0.008061806679096853,1.6526703692148548,66,220
8516,2,0,1,0,user_city,8516,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,133,16
8517,13,2,4,13,user_city,8517,0.15384615384615385,1.2264765627994328e-06,2.3417852084343753e-07,0.08236971302071554,-1.070806269269302,68,478
8518,210,12,17,116,user_city,8518,0.05714285714285714,5.212525391897589e-06,3.782883798240145e-06,-0.014333583682581176,3.010052573342047,133,11
8519,31,1,2,17,user_city,8519,0.03225806451612903,6.132382813997164e-07,5.584257035497357e-07,-0.039218376309309286,1.215769665588588,66,348
8520,12,2,5,9,user_city,8520,0.16666666666666666,1.533095703499291e-06,2.161647884708654e-07,0.09519022584122834,-1.1422827100947401,133,21
8521,27,1,2,17,user_city,8521,0.037037037037037035,6.132382813997164e-07,4.863707740594472e-07,-0.03443940378840128,0.9298639022868346,1,173
8522,15,1,3,11,user_city,8522,0.06666666666666667,9.198574220995745e-07,2.702059855885818e-07,-0.004809774158771651,0.07214661238157477,5,5
8523,21,0,4,17,user_city,8523,0.0,1.2264765627994328e-06,3.782883798240145e-07,-0.07147644082543832,1.5010052573342048,77,401
8524,40,0,2,2,user_city,8524,0.0,6.132382813997164e-07,7.205492949028847e-07,-0.07147644082543832,2.8590576330175326,133,13
8525,472,30,57,275,user_city,8525,0.0635593220338983,1.7477291019891916e-05,8.50248167985404e-06,-0.007917118791540015,3.736880069606887,66,260
8526,1207,72,110,754,user_city,8526,0.05965202982601491,3.37281054769844e-05,2.1742574973694547e-05,-0.011824410999423406,14.272064076304051,66,348
8527,3,1,1,3,user_city,8527,0.3333333333333333,3.066191406998582e-07,5.404119711771635e-08,0.261856892507895,-0.785570677523685,66,352
8528,945,61,82,577,user_city,8528,0.06455026455026455,2.5142769537388372e-05,1.702297709208065e-05,-0.006926176275173765,6.545236580039208,66,226
8529,483,15,46,299,user_city,8529,0.031055900621118012,1.4104480472193477e-05,8.700632735952334e-06,-0.0404205402043203,19.523120918686704,1,329
8530,5,1,1,4,user_city,8530,0.2,3.066191406998582e-07,9.006866186286059e-08,0.1285235591745617,-0.6426177958728085,202,269
8531,431,18,29,200,user_city,8531,0.04176334106728538,8.891955080295887e-06,7.763918652578583e-06,-0.029713099758152936,12.806345995763916,63,431
8532,3,0,1,3,user_city,8532,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,68,229
8533,998,51,77,522,user_city,8533,0.05110220440881764,2.360967383388908e-05,1.7977704907826975e-05,-0.02037423641662068,20.33348794378744,205,135
8534,1,0,1,1,user_city,8534,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,66,442
8535,23,1,4,21,user_city,8535,0.043478260869565216,1.2264765627994328e-06,4.1431584456915874e-07,-0.0279981799558731,0.6439581389850814,1,218
8536,2,0,1,2,user_city,8536,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,46,398
8537,2686,158,219,1583,user_city,8537,0.058823529411764705,6.714959181326894e-05,4.838488515272871e-05,-0.012652911413673612,33.985720057127324,66,260
8539,95,7,11,62,user_city,8539,0.07368421052631578,3.37281054769844e-06,1.7113045753943512e-06,0.0022077697008774655,-0.20973812158335922,205,385
8540,71,0,6,4,user_city,8540,0.0,1.839714844199149e-06,1.2789749984526204e-06,-0.07147644082543832,5.07482729860612,66,352
8541,118,16,20,80,user_city,8541,0.13559322033898305,6.132382813997164e-06,2.12562041996351e-06,0.06411677951354473,-7.565779982598278,66,459
8542,67,1,6,34,user_city,8542,0.014925373134328358,1.839714844199149e-06,1.206920068962332e-06,-0.05655106769110996,3.7889215353043673,77,824
8544,26,1,1,13,user_city,8544,0.038461538461538464,3.066191406998582e-07,4.6835704168687506e-07,-0.03301490236389985,0.8583874614613962,0,147
8547,26,1,4,16,user_city,8547,0.038461538461538464,1.2264765627994328e-06,4.6835704168687506e-07,-0.03301490236389985,0.8583874614613962,46,398
8548,17,2,6,12,user_city,8548,0.11764705882352941,1.839714844199149e-06,3.06233450333726e-07,0.04617061799809109,-0.7849005059675486,55,154
8549,27,0,1,21,user_city,8549,0.0,3.066191406998582e-07,4.863707740594472e-07,-0.07147644082543832,1.9298639022868345,66,142
8550,354,27,33,215,user_city,8550,0.07627118644067797,1.0118431643095321e-05,6.37686125989053e-06,0.004794745615239654,-1.6973399477948374,66,351
8551,1635,83,141,1042,user_city,8551,0.05076452599388379,4.323329883868e-05,2.9452452429155414e-05,-0.020711914831554525,33.86398074959165,48,23
8552,7,2,1,4,user_city,8552,0.2857142857142857,3.066191406998582e-07,1.2609612660800483e-07,0.2142378448888474,-1.4996649142219318,46,172
8553,9428,549,537,5370,user_city,8553,0.058230801866779806,0.00016465447855582385,0.00016983346880860992,-0.01324563895865851,124.87988410223244,46,171
8554,330,7,39,168,user_city,8554,0.021212121212121213,1.1958146487294469e-05,5.944531682948799e-06,-0.05026431961331711,16.587225472394646,69,654
8555,21,2,5,20,user_city,8555,0.09523809523809523,1.533095703499291e-06,3.782883798240145e-07,0.023761654412656916,-0.49899474266579524,66,318
